sku,supplier,origin_region,distance_km,historical_avg_lead_time_days,order_quantity,unit_cost_usd,is_peak_season,actual_delay_days
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 667.0,Middle East,3900.0,3.0,2100,12.2,False,1.8
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 778.0,North America,3900.0,3.0,2100,12.2,False,0.3
C2K-LEG-1H1,C2K Carrier 468.0,North America,1950.0,3.0,1100,9.9,False,0.4
C2K-LEG-3H2,C2K Carrier 721.0,Asia Pacific,3900.0,3.0,2100,12.2,False,1.0
C2K-LEG-1H2,C2K Carrier 576.0,Europe,6283.3,4.8,1300,11.4,False,4.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 538.0,Asia Pacific,3900.0,3.0,2100,12.2,False,3.5
C2K-LEG-1H1,C2K Carrier 485.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-2H2,C2K Carrier 431.0,Middle East,3900.0,3.0,1700,11.8,True,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H2,C2K Carrier 206.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 597.0,Asia Pacific,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H2,C2K Carrier 413.0,North America,3900.0,3.0,1300,11.4,False,6.8
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.4
C2K-LEG-3H1,C2K Carrier 281.0,Asia Pacific,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H2,C2K Carrier 371.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 609.0,Europe,3015.3,4.6,1900,10.7,True,0.0
C2K-LEG-1H2,C2K Carrier 770.0,Asia Pacific,3900.0,3.0,1300,11.4,True,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H2,C2K Carrier 281.0,Asia Pacific,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,26.7
C2K-LEG-1H2,C2K Carrier 349.0,Europe,3900.0,3.0,1300,11.4,False,0.1
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 571.0,Europe,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H2,C2K Carrier 485.0,Europe,4929.2,3.8,1700,11.8,False,15.4
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,4.3
C2K-LEG-2H2,C2K Carrier 524.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H2,C2K Carrier 800.0,Middle East,3900.0,3.0,1700,11.8,True,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-2H2,C2K Carrier 787.0,Middle East,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H2,C2K Carrier 809.0,Middle East,6283.3,4.8,1700,11.8,False,0.0
C2K-LEG-1H2,C2K Carrier 609.0,Europe,4712.5,3.6,1300,11.4,False,18.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 761.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,0.4
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,2.7
C2K-LEG-2H2,C2K Carrier 411.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 485.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-1H2,C2K Carrier 485.0,Europe,4604.2,3.5,1300,11.4,True,0.0
C2K-LEG-3H1,C2K Carrier 476.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 770.0,Asia Pacific,3900.0,3.0,2100,12.2,False,1.9
C2K-LEG-1H2,C2K Carrier 257.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H1,C2K Carrier 699.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H2,C2K Carrier 609.0,Europe,5200.0,4.0,1300,11.4,False,0.0
C2K-LEG-1H2,C2K Carrier 349.0,Europe,3900.0,3.0,1300,11.4,False,28.9
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,1.5
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H2,C2K Carrier 413.0,North America,3900.0,3.0,1300,11.4,True,1.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-3H2,C2K Carrier 476.0,Middle East,5470.8,4.2,2100,12.2,False,0.0
C2K-LEG-1H2,C2K Carrier 485.0,Europe,4279.2,3.3,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 341.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H2,C2K Carrier 485.0,Europe,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,0.2
C2K-LEG-2H2,C2K Carrier 485.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H2,C2K Carrier 770.0,Asia Pacific,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 485.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 281.0,Asia Pacific,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,3015.3,4.6,1500,10.3,False,0.0
C2K-LEG-3H2,C2K Carrier 485.0,Europe,4279.2,3.3,2100,12.2,True,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-1H1,C2K Carrier 341.0,Europe,1950.0,3.0,1100,9.9,False,1.0
C2K-LEG-2H2,C2K Carrier 571.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H2,C2K Carrier 609.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H2,C2K Carrier 524.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H2,C2K Carrier 134.0,North America,4658.3,3.6,1700,11.8,False,1.1
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 576.0,Europe,6391.7,4.9,1300,11.4,False,0.3
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,1.6
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-1H1,C2K Carrier 485.0,Europe,3015.3,4.6,1100,9.9,True,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H2,C2K Carrier 153.0,Asia Pacific,3900.0,3.0,1700,11.8,False,0.4
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,0.4
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 485.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,3015.3,4.6,1500,10.3,False,0.0
C2K-LEG-1H2,C2K Carrier 206.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H2,C2K Carrier 411.0,Europe,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H2,C2K Carrier 527.0,Europe,6012.5,4.6,1300,11.4,False,0.0
C2K-LEG-1H2,C2K Carrier 411.0,Europe,3900.0,3.0,1300,11.4,True,1.2
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,True,5.6
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 332.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H2,C2K Carrier 485.0,Europe,6283.3,4.8,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H2,C2K Carrier 411.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,2.2
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,4.9
C2K-LEG-2H1,C2K Carrier 281.0,Asia Pacific,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 281.0,Asia Pacific,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,3.2
C2K-LEG-1H2,C2K Carrier 527.0,Europe,6012.5,4.6,1300,11.4,True,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H2,C2K Carrier 476.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 609.0,Europe,1950.0,3.0,1100,9.9,False,1.4
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,1.3
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 485.0,Europe,4279.2,3.3,1300,11.4,False,0.0
C2K-LEG-3H2,C2K Carrier 371.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H2,C2K Carrier 628.0,Middle East,3900.0,3.0,1700,11.8,False,1.2
C2K-LEG-3H2,C2K Carrier 527.0,Europe,6283.3,4.8,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-3H2,C2K Carrier 431.0,Middle East,3900.0,3.0,2100,12.2,True,4.5
C2K-LEG-3H2,C2K Carrier 299.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H2,C2K Carrier 548.0,Europe,3900.0,3.0,1700,11.8,False,0.2
C2K-LEG-2H2,C2K Carrier 610.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H2,C2K Carrier 610.0,North America,3900.0,3.0,1300,11.4,False,0.8
C2K-LEG-1H2,C2K Carrier 201.0,Asia Pacific,3900.0,3.0,1300,11.4,False,2.7
C2K-LEG-2H2,C2K Carrier 610.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H2,C2K Carrier 349.0,Europe,3900.0,3.0,1300,11.4,False,1.3
C2K-LEG-2H1,C2K Carrier 468.0,North America,1950.0,3.0,1500,10.3,False,0.2
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-2H1,C2K Carrier 485.0,Europe,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,3.0
C2K-LEG-3H2,C2K Carrier 609.0,Europe,3900.0,3.0,2100,12.2,False,8.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,15.4
C2K-LEG-2H1,C2K Carrier 609.0,Europe,1950.0,3.0,1500,10.3,False,5.9
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,3.2
C2K-LEG-1H2,C2K Carrier 609.0,Europe,7267.4,5.6,1300,11.4,False,0.0
C2K-LEG-3H2,C2K Carrier 299.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 326.0,North America,3900.0,3.0,1700,11.8,False,2.1
C2K-LEG-1H2,C2K Carrier 485.0,Europe,4279.2,3.3,1300,11.4,False,0.0
C2K-LEG-2H2,C2K Carrier 609.0,Europe,4875.0,3.8,1700,11.8,True,0.0
C2K-LEG-2H1,C2K Carrier 371.0,Asia Pacific,1950.0,3.0,1500,10.3,True,2.2
C2K-LEG-2H2,C2K Carrier 571.0,Europe,4929.2,3.8,1700,11.8,False,0.0
C2K-LEG-1H2,C2K Carrier 153.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H2,C2K Carrier 206.0,Middle East,5470.8,4.2,1300,11.4,False,9.4
C2K-LEG-2H2,C2K Carrier 431.0,Middle East,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H2,C2K Carrier 349.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,10.3
C2K-LEG-3H2,C2K Carrier 800.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 243.0,North America,4739.6,3.6,2100,12.2,False,1.6
C2K-LEG-2H2,C2K Carrier 413.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,True,2.0
C2K-LEG-1H2,C2K Carrier 411.0,Europe,3900.0,3.0,1300,11.4,True,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,10.7
C2K-LEG-3H2,C2K Carrier 349.0,Europe,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 476.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 371.0,Asia Pacific,4604.2,3.5,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 411.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,5.6
C2K-LEG-3H2,C2K Carrier 485.0,Europe,4279.2,3.3,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 609.0,Europe,1950.0,3.0,1100,9.9,False,0.5
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 476.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 281.0,Asia Pacific,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-1H2,C2K Carrier 485.0,Europe,6283.3,4.8,1300,11.4,True,0.0
C2K-LEG-1H2,C2K Carrier 485.0,Europe,6229.2,4.8,1300,11.4,False,0.0
C2K-LEG-1H2,C2K Carrier 809.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H2,C2K Carrier 485.0,Europe,6283.3,4.8,2100,12.2,False,0.0
C2K-LEG-1H2,C2K Carrier 798.0,Asia Pacific,4568.1,3.5,1300,11.4,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 349.0,Europe,5416.7,4.2,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 485.0,Europe,3015.3,4.6,1900,10.7,False,12.2
C2K-LEG-3H2,C2K Carrier 809.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-2H2,C2K Carrier 476.0,Middle East,4279.2,3.3,1700,11.8,True,0.0
C2K-LEG-1H2,C2K Carrier 597.0,Asia Pacific,4929.2,3.8,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.6
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 144.0,Middle East,3771.4,5.8,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,4.1
C2K-LEG-2H2,C2K Carrier 113.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H2,C2K Carrier 527.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 431.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 485.0,Europe,4279.2,3.3,2100,12.2,True,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,True,2.4
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,1.5
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,0.3
C2K-LEG-2H1,C2K Carrier 778.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 609.0,Europe,1950.0,3.0,1500,10.3,False,0.8
C2K-LEG-1H2,C2K Carrier 610.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,3.6
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,2.2
C2K-LEG-3H2,C2K Carrier 411.0,Europe,8558.3,6.6,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 610.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,2.1
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,True,0.4
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-1H1,C2K Carrier 485.0,Europe,3015.3,4.6,1100,9.9,False,2.8
C2K-LEG-3H1,C2K Carrier 377.0,Europe,2329.2,3.6,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 485.0,Europe,6337.5,4.9,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,2.2
C2K-LEG-2H2,C2K Carrier 123.0,Middle East,3900.0,3.0,1700,11.8,False,1.7
C2K-LEG-2H2,C2K Carrier 281.0,Asia Pacific,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H2,C2K Carrier 809.0,Middle East,3900.0,3.0,1700,11.8,False,15.7
C2K-LEG-1H2,C2K Carrier 610.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 411.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,5.5
C2K-LEG-2H1,C2K Carrier 431.0,Middle East,3015.3,4.6,1500,10.3,True,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,True,1.5
C2K-LEG-1H2,C2K Carrier 809.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H2,C2K Carrier 349.0,Europe,6337.5,4.9,1300,11.4,False,0.0
C2K-LEG-1H2,C2K Carrier 361.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H2,C2K Carrier 610.0,North America,3900.0,3.0,1300,11.4,False,3.5
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,9.4
C2K-LEG-1H2,C2K Carrier 174.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H2,C2K Carrier 809.0,Middle East,3900.0,3.0,2100,12.2,False,12.9
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 281.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.9
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-2H1,C2K Carrier 281.0,Asia Pacific,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-2H1,C2K Carrier 431.0,Middle East,3015.3,4.6,1500,10.3,False,0.0
C2K-LEG-3H3,C2K Carrier 576.0,Europe,5850.0,3.0,2300,13.7,False,0.0
C2K-LEG-2H2,C2K Carrier 431.0,Middle East,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H3,C2K Carrier 610.0,North America,5850.0,3.0,1500,12.9,False,0.0
C2K-LEG-1H2,C2K Carrier 610.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 326.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H2,C2K Carrier 187.0,Europe,4175.3,3.2,1700,11.8,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,3015.3,4.6,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 409.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 411.0,Europe,3900.0,3.0,2100,12.2,True,0.0
C2K-LEG-3H1,C2K Carrier 281.0,Asia Pacific,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-1H1,C2K Carrier 144.0,Middle East,3331.2,5.1,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 667.0,Middle East,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H2,C2K Carrier 527.0,Europe,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 431.0,Middle East,3015.3,4.6,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,5.6
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 413.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H2,C2K Carrier 809.0,Middle East,3900.0,3.0,1300,11.4,True,15.7
C2K-LEG-1H1,C2K Carrier 281.0,Asia Pacific,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,2.1
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H2,C2K Carrier 809.0,Middle East,3900.0,3.0,1700,11.8,False,2.8
C2K-LEG-2H2,C2K Carrier 411.0,Europe,3900.0,3.0,1700,11.8,False,0.5
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,3.5
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,1.1
C2K-LEG-1H2,C2K Carrier 187.0,Europe,3900.0,3.0,1300,11.4,False,0.3
C2K-LEG-1H2,C2K Carrier 721.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.1
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,3.7
C2K-LEG-1H1,C2K Carrier 809.0,Middle East,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-1H2,C2K Carrier 187.0,Europe,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H2,C2K Carrier 431.0,Middle East,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H1,C2K Carrier 144.0,Middle East,3771.4,5.8,1500,10.3,False,0.0
C2K-LEG-2H2,C2K Carrier 524.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 628.0,Middle East,1950.0,3.0,1500,10.3,False,0.5
C2K-LEG-3H2,C2K Carrier 113.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 770.0,Asia Pacific,3900.0,3.0,2100,12.2,True,2.1
C2K-LEG-1H2,C2K Carrier 527.0,Europe,6283.3,4.8,1300,11.4,True,0.0
C2K-LEG-1H1,C2K Carrier 485.0,Europe,1950.0,3.0,1100,9.9,False,0.0
