sku,supplier,origin_region,distance_km,historical_avg_lead_time_days,order_quantity,unit_cost_usd,is_peak_season,actual_delay_days
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,18.0,19697,0.12,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,18.0,7363,0.11,False,15.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8200.0,18.0,761,0.04,False,165.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,18.0,502,0.01,False,164.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8237.9,22.0,7800,0.08,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8200.0,18.0,63,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,22.0,38016,0.12,True,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8416.6,22.0,61591,0.07,False,8.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8204.3,22.0,720,0.13,True,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8269.3,18.0,2280,0.01,False,1.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8239.9,22.0,4900,0.16,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,12.0,7456,0.14,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,12.0,160000,0.14,False,0.0
ARV-ALUVIA-LOPINAVIR-RITONAVIR,SCMS from RDC,Europe,9500.0,18.0,1634,0.17,False,4.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8228.0,18.0,5568,0.11,False,9.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,22.0,39997,0.12,False,13.0
ARV-GENERIC-LOPINAVIR-RITONAVIR,SCMS from RDC,Asia Pacific,16000.0,18.0,14988,0.18,False,0.0
ARV-GENERIC-ABACAVIR-LAMIVUDINE,SCMS from RDC,Asia Pacific,8219.9,22.0,6000,0.13,True,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8200.0,22.0,177272,0.41,False,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8200.0,22.0,133970,0.41,False,0.0
ARV-GENERIC-ABACAVIR-LAMIVUDINE,SCMS from RDC,Asia Pacific,8220.3,22.0,3400,0.45,True,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8200.0,18.0,510,0.16,False,88.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,9438.6,22.0,112303,0.37,True,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8431.1,22.0,45525,0.04,True,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,22.0,8035,0.1,True,0.0
ARV-GENERIC-EMTRICITABINE-TENOFOVIR-DISO,SCMS from RDC,Asia Pacific,8435.8,18.0,31760,0.2,True,0.0
ARV-ALUVIA-LOPINAVIR-RITONAVIR,SCMS from RDC,Europe,6200.0,22.0,45711,0.17,False,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,8386.7,22.0,20160,0.37,True,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8599.6,22.0,41700,0.14,True,10.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8210.5,18.0,2277,0.06,True,4.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,16000.0,18.0,49,0.04,True,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,16000.0,18.0,135,0.01,True,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,16000.0,18.0,67,0.19,True,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8200.0,22.0,2424,0.41,False,0.0
ARV-GENERIC-LOPINAVIR-RITONAVIR,SCMS from RDC,Asia Pacific,8200.0,22.0,32753,0.17,False,19.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-STAVUD,SCMS from RDC,Asia Pacific,8200.0,22.0,12160,0.07,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-STAVUD,SCMS from RDC,Asia Pacific,8200.0,22.0,3879,0.07,False,35.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,18.0,3746,0.14,False,20.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8521.4,22.0,20000,0.01,False,40.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8309.6,22.0,21596,0.1,False,35.0
ARV-GENERIC-LOPINAVIR-RITONAVIR,SCMS from RDC,Asia Pacific,8646.9,22.0,20440,0.17,False,17.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9202.0,22.0,93700,0.14,False,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,9301.2,22.0,119370,0.36,False,3.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8859.2,12.0,169447,0.06,False,0.0
ARV-GENERIC-ABACAVIR-LAMIVUDINE,SCMS from RDC,Asia Pacific,8200.0,12.0,4915,0.07,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,12.0,83300,0.14,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,18.0,2827,0.11,False,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8252.3,22.0,3866,0.4,False,4.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,22.0,43000,0.11,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8200.0,22.0,4584,0.01,False,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,8200.0,22.0,143023,0.37,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.7,22.0,135,0.1,False,0.0
ARV-GENERIC-ABACAVIR-LAMIVUDINE,SCMS from RDC,Asia Pacific,8200.0,22.0,1900,0.45,False,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,8200.0,22.0,60200,0.35,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,12.0,37869,0.14,False,2.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8407.0,22.0,27293,0.19,False,7.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,16000.0,18.0,293,0.11,False,0.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8200.0,22.0,640,0.13,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8200.0,22.0,2100,0.04,False,10.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8200.0,18.0,700,0.13,False,0.0
ARV-GENERIC-LOPINAVIR-RITONAVIR,SCMS from RDC,Asia Pacific,8200.0,22.0,28516,0.17,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8313.6,22.0,4157,0.01,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8261.5,22.0,4000,0.01,False,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8203.2,22.0,405,0.19,False,1.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8200.0,22.0,12590,0.15,False,13.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,173309,0.14,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,18.0,3000,0.09,False,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8221.6,22.0,2707,0.19,False,22.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8697.0,22.0,45950,0.14,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,16000.8,18.0,75,0.1,False,5.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,12.0,11820,0.06,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,12.0,200000,0.14,False,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,8200.0,22.0,247500,0.36,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8200.0,22.0,178097,0.04,False,0.0
ARV-GENERIC-ABACAVIR-LAMIVUDINE,SCMS from RDC,Asia Pacific,8929.3,18.0,1973,0.07,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8200.0,22.0,2199,0.15,False,30.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,18.0,4488,0.11,False,15.0
ARV-ALUVIA-LOPINAVIR-RITONAVIR,SCMS from RDC,Europe,6267.5,22.0,5337,0.16,True,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9111.6,22.0,86008,0.14,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8458.8,12.0,65761,0.06,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,22.0,57870,0.09,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8674.0,22.0,66023,0.06,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8315.9,22.0,14653,0.11,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,114324,0.14,False,59.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,103410,0.14,False,59.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,42141,0.06,False,31.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8200.0,22.0,38774,0.15,True,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8205.3,12.0,635,0.1,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8267.9,12.0,12241,0.11,False,0.0
ARV-GENERIC-ABACAVIR-LAMIVUDINE,SCMS from RDC,Asia Pacific,8231.4,22.0,3793,0.45,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,16003.4,18.0,228,0.11,False,9.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,110000,0.14,False,0.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8200.0,22.0,220,0.13,True,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,8200.0,22.0,19492,0.36,True,0.0
ARV-GENERIC-ABACAVIR-LAMIVUDINE,SCMS from RDC,Asia Pacific,8217.5,22.0,2400,0.45,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,18.0,4670,0.11,False,19.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,18.0,3460,0.14,False,19.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8200.0,18.0,1976,0.03,False,19.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8670.3,12.0,57000,0.15,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,22.0,459,0.03,False,0.0
ARV-GENERIC-ABACAVIR-LAMIVUDINE,SCMS from RDC,Asia Pacific,8200.0,22.0,49270,0.45,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,22.0,22500,0.11,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,22.0,32400,0.11,True,4.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8601.7,22.0,55995,0.11,True,4.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8356.3,22.0,18447,0.15,False,20.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,12.0,306992,0.13,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,120000,0.13,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8200.0,12.0,296996,0.15,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8224.4,22.0,5000,0.06,False,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,8712.3,18.0,55300,0.33,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,273,0.06,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8200.0,22.0,24871,0.01,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8200.0,22.0,71600,0.04,False,26.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8200.0,22.0,1820,0.03,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8436.6,22.0,27365,0.15,False,45.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8201.0,18.0,200,0.12,False,10.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,18.0,1008,0.13,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,18.0,282,0.03,False,0.0
ARV-ALUVIA-LOPINAVIR-RITONAVIR,SCMS from RDC,Europe,6400.4,12.0,13130,0.16,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,18.0,490,0.03,False,61.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,18.0,1056,0.13,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8267.3,22.0,8250,0.15,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,21667,0.13,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,22.0,29998,0.1,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8722.2,22.0,47733,0.03,False,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,9840.0,22.0,200000,0.32,False,9.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8509.3,22.0,28516,0.13,False,17.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9840.0,22.0,300000,0.13,False,11.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8323.3,22.0,16006,0.15,False,17.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,46752,0.06,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,22.0,15000,0.06,False,0.0
ARV-GENERIC-LAMIVUDINE-STAVUDINE,SCMS from RDC,Asia Pacific,8200.0,22.0,2016,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8384.7,22.0,18000,0.06,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,29287,0.06,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,22.0,6312,0.06,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,22.0,19996,0.1,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,12.0,10340,0.06,False,0.0
ARV-ALUVIA-LOPINAVIR-RITONAVIR,SCMS from RDC,Europe,7142.3,12.0,70000,0.16,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8326.9,12.0,15000,0.11,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8200.0,18.0,6724,0.1,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,205243,0.06,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,22.0,166571,0.06,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,22.0,21072,0.11,False,6.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,8200.0,22.0,514526,0.33,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8314.1,22.0,17465,0.11,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,22.0,36639,0.03,False,0.0
C2K-LEG-2H1,C2K Carrier 256.0,Asia Pacific,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 431.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.7
C2K-LEG-1H1,C2K Carrier 671.0,Asia Pacific,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H2,C2K Carrier 166.0,Middle East,3900.0,3.0,1300,11.4,False,0.5
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 391.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 485.0,Europe,3015.3,4.6,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 555.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-1H1,C2K Carrier 485.0,Europe,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-3H1,C2K Carrier 815.0,Middle East,2329.2,3.6,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,3015.3,4.6,1900,10.7,False,0.0
C2K-LEG-1H1,C2K Carrier 815.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 548.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H2,C2K Carrier 153.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 441.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,2.1
C2K-LEG-1H1,C2K Carrier 815.0,Middle East,2329.2,3.6,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 815.0,Middle East,2329.2,3.6,1900,10.7,True,0.0
C2K-LEG-2H2,C2K Carrier 778.0,North America,3900.0,3.0,1700,11.8,True,2.1
C2K-LEG-3H2,C2K Carrier 391.0,Middle East,4604.2,3.5,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 456.0,Europe,3900.0,3.0,2100,12.2,False,1.1
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 815.0,Middle East,2302.1,3.5,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 413.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 815.0,Middle East,2112.5,3.2,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 809.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H1,C2K Carrier 815.0,Middle East,2600.0,4.0,1500,10.3,False,19.3
C2K-LEG-2H2,C2K Carrier 299.0,North America,3900.0,3.0,1700,11.8,False,0.4
C2K-LEG-3H2,C2K Carrier 485.0,Europe,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 308.0,North America,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-2H1,C2K Carrier 485.0,Europe,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-1H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 597.0,Asia Pacific,4658.3,3.6,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 556.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 371.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H2,C2K Carrier 815.0,Middle East,3900.0,3.0,1300,11.4,False,1.4
C2K-LEG-1H1,C2K Carrier 815.0,Middle East,2302.1,3.5,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 555.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 233.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H1,C2K Carrier 815.0,Middle East,2708.3,4.2,1100,9.9,False,1.0
C2K-LEG-1H1,C2K Carrier 413.0,North America,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-2H1,C2K Carrier 308.0,North America,1950.0,3.0,1500,10.3,False,0.7
C2K-LEG-3H1,C2K Carrier 614.0,Europe,1950.0,3.0,1900,10.7,False,0.1
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 256.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H1,C2K Carrier 233.0,North America,4378.5,6.7,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 815.0,Middle East,2207.3,3.4,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 476.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 524.0,North America,3900.0,3.0,2100,12.2,False,0.3
C2K-LEG-3H1,C2K Carrier 527.0,Europe,1950.0,3.0,1900,10.7,False,0.3
C2K-LEG-3H2,C2K Carrier 770.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H1,C2K Carrier 485.0,Europe,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-3H1,C2K Carrier 233.0,North America,1950.0,3.0,1900,10.7,True,1.9
C2K-LEG-3H1,C2K Carrier 815.0,Middle East,3466.7,5.3,1900,10.7,False,0.0
C2K-LEG-3H1,C2K Carrier 727.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 481.0,North America,1950.0,3.0,1500,10.3,False,0.9
C2K-LEG-3H1,C2K Carrier 815.0,Middle East,3466.7,5.3,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 815.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H2,C2K Carrier 349.0,Europe,4658.3,3.6,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 456.0,Europe,3900.0,3.0,1300,11.4,False,0.7
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-2H2,C2K Carrier 413.0,North America,3900.0,3.0,1700,11.8,True,0.0
C2K-LEG-2H1,C2K Carrier 809.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H2,C2K Carrier 179.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 456.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 134.0,North America,1950.0,3.0,1100,9.9,False,0.0
